Time (ns),Distance (Å)
12.7875,9.16548947079227
12.79,9.046251904402675
12.7925,8.785041745681923
12.795,8.945800861884328
12.7975,8.792705439162692
12.8,8.820357265744374
12.8025,8.92266361753277
12.805,8.905104453737207
12.8075,9.03637321594539
12.81,9.1156332390613
12.8125,9.288749525519037
12.815,8.932402822788394
12.8175,9.061053328117989
12.82,8.718592767501494
12.8225,9.08060169447103
12.825,9.042568710973887
12.8275,9.065217689048787
12.83,9.001114829910122
12.8325,8.884767331291755
12.835,8.987222790391352
12.8375,8.599786635532748
12.84,8.751354160391514
12.8425,9.083835555548983
12.845,9.224370926942244
12.8475,8.999294499525895
12.85,9.033470311547479
12.8525,8.930810022227423
12.855,8.909070346116044
12.8575,9.057922711932772
12.86,8.950294677515167
12.8625,9.117907228688495
12.865,8.839210552085824
12.8675,8.998322487727743
12.87,8.84970859499555
12.8725,8.95634416087031
12.875,8.956292607327754
12.8775,8.687697499617913
12.88,8.92066049409885
12.8825,8.967994134607864
12.885,8.562675135490167
12.8875,8.90593213409244
12.89,8.9759223202896
12.8925,8.92381173505756
12.895,9.026724886631401
12.8975,9.039881131039694
12.9,9.056448576850975
12.9025,9.050353979552224
12.905,9.071373564237412
12.9075,8.840705820249706
12.91,8.974415184329635
12.9125,9.0124573102399
12.915,8.57589064716166
12.9175,8.914426781165654
12.92,8.957690043733765
12.9225,8.85411983143981
12.925,8.792116111753105
12.9275,8.674946678213688
12.93,8.578976185334183
12.9325,8.819902083810419
12.935,8.886941645682493
12.9375,8.880023542275477
12.94,8.630527279053483
12.9425,8.676118611968796
12.945,8.649058652685945
12.9475,8.816267456161041
12.95,8.480766698007946
12.9525,8.739603171835768
12.955,8.911199945475136
12.9575,9.11731930675594
12.96,8.73377705668369
12.9625,8.931588025743894
12.965,8.782609428176073
12.9675,9.089143698588261
12.97,9.034480198835025
12.9725,8.820964822434947
12.975,8.983839266582978
12.9775,8.984300699882688
12.98,9.109430418126916
12.9825,9.183514876241956
12.985,9.080681236348852
12.9875,8.748033294136016
12.99,9.036602105902071
12.9925,8.967946439872641
12.995,9.178458987623786
12.9975,8.48190804009316
13.0,8.988825533157197
13.0025,8.366867550821564
13.005,8.695261660598577
13.0075,8.995533570318191
13.01,8.410152327151316
13.0125,8.994681960277852
13.015,8.392162430184067
13.0175,8.283559134574952
13.02,9.360268884263355
13.0225,8.925827705472189
13.025,9.157102191732976
13.0275,8.947286589611238
13.03,8.687069137473856
13.0325,8.858402169752905
13.035,8.946207015404052
13.0375,8.333824731052342
13.04,9.051280343341391
13.0425,8.786380030796018
13.045,8.94528446086581
13.0475,9.02122427144582
13.05,8.864006592742857
13.0525,8.810866977486816
13.055,8.926930321479823
13.0575,9.060336970488574
13.06,8.796879697522266
13.0625,9.007964207661567
13.065,8.670403237058434
13.0675,8.905760831442313
13.07,8.700700756461375
13.0725,8.968494624077188
13.075,8.966920523363115
13.0775,8.978577578901655
13.08,9.0540777289441
13.0825,9.02461482183698
13.085,9.14419247826456
13.0875,8.878492689736476
13.09,9.00296742953452
13.0925,9.049207375483087
13.095,8.874729525905947
13.0975,9.041226630812453
13.1,8.861992356926569
13.1025,9.140432337643512
13.105,8.94224869901139
13.1075,8.979451144214666
13.11,8.852337020828646
13.1125,8.936339943631948
13.115,8.974210326066398
13.1175,8.787541336825326
13.12,9.053140607999232
13.1225,8.809979023089944
13.125,8.69184048517065
13.1275,8.861216383315101
13.13,9.182695825967036
13.1325,8.749766816605181
13.135,9.063404241163338
13.1375,8.872553611479438
13.14,8.839244462160382
13.1425,9.027298491741199
13.145,8.985102999505369
13.1475,8.894753384828801
13.15,9.195723425819873
13.1525,8.78574970453061
13.155,9.001920598319218
13.1575,9.195189491667756
13.16,9.248081014845937
13.1625,8.977672117458187
13.165,8.769858332922379
13.1675,8.625320595682405
13.17,8.851323248546116
13.1725,8.880578348771952
13.175,9.02897875896784
13.1775,8.864071093091997
13.18,8.937260073313464
13.1825,8.710529681527271
13.185,9.009606761618107
13.1875,8.84255195476015
13.19,8.999894564153903
13.1925,9.360283390965218
13.195,8.870199576048101
13.1975,9.024441211678523
13.2,8.670804611788906
13.2025,9.033833099378189
13.205,8.921356426809968
13.2075,8.89997790636063
13.21,9.071394887047086
13.2125,8.515727263304733
13.215,8.593803031041773
13.2175,8.770777447979643
13.22,8.930685864695144
13.2225,8.863547666034039
13.225,8.783883034295288
13.2275,8.926844361826909
13.23,9.025260733434392
13.2325,8.937975769250949
13.235,9.0268525703413
13.2375,8.97913505457135
13.24,8.885297577047055
13.2425,9.06753713116649
13.245,8.668339873677507
13.2475,8.89051726675698
13.25,9.050294199555264
13.2525,9.040159180174832
13.255,8.65451387460841
13.2575,8.901518816916075
13.26,8.850345050195317
13.2625,9.020998861325479
13.265,8.883290935431972
13.2675,9.143534128876103
13.27,9.097150730552121
13.2725,8.65122274620485
13.275,9.013284378473491
13.2775,8.79229254814861
13.28,9.054993321769134
13.2825,9.0104212566724
13.285,8.665253176516776
13.2875,8.994330964139508
13.29,8.812598045987844
13.2925,8.70936866050897
13.295,8.731052543019755
13.2975,8.582894702458477
13.3,8.832367016366014
13.3025,8.916959751798075
13.305,8.760665223504578
13.3075,8.92633318460443
13.31,8.625192422639126
13.3125,8.859735790271863
13.315,9.130187132953143
13.3175,8.64876640659579
13.32,8.68434743846003
13.3225,8.79392123683883
13.325,8.904146459959671
13.3275,8.899558960000114
13.33,8.999786790162924
13.3325,8.986960545378887
13.335,9.07318058660344
13.3375,8.860578060433138
13.34,9.061045167561057
13.3425,8.97167636903547
13.345,8.919542645481371
13.3475,8.822930102866827
13.35,9.055715264149992
13.3525,9.043555482914277
13.355,9.04617348415104
13.3575,8.92453056884268
13.36,8.957344399757657
13.3625,8.90923531735099
13.365,9.00210167089318
13.3675,8.703621610204122
13.37,9.050094183898006
13.3725,9.033403263290339
13.375,8.83855733052173
13.3775,8.9929759994494
13.38,9.022133630265207
13.3825,8.986890741953546
13.385,9.16291453971302
13.3875,8.975287280742279
13.39,8.860025732630595
13.3925,8.809544113828528
13.395,8.90387316775865
13.3975,9.076553260835038
13.4,8.973151012412764
13.4025,8.735754854388267
13.405,8.984932324631274
13.4075,8.758316330924536
13.41,8.992466231337705
13.4125,8.914643713177208
13.415,8.988201826001504
13.4175,8.688600637253433
13.42,8.976085080797839
13.4225,8.882753731161399
13.425,8.820916107347209
13.4275,8.84629902161441
13.43,9.053150048974079
13.4325,8.854864952413752
13.435,8.90655275391305
13.4375,8.910477455703406
13.44,8.954472945157777
13.4425,8.947196515819774
13.445,8.908122678629761
13.4475,8.88954832205353
13.45,8.820706787436581
13.4525,8.89082549616439
13.455,9.078387823233891
13.4575,8.77262935506127
13.46,8.836139508000727
13.4625,8.91399675428792
13.465,8.806772017243155
13.4675,8.897897087718862
13.47,8.994817887379428
13.4725,8.98634762704657
13.475,9.024623293139433
13.4775,9.137051850321727
13.48,8.989580193967798
13.4825,8.862808063372595
13.485,8.980197276238307
13.4875,8.975530535193027
13.49,8.995425106655002
13.4925,8.936152051820015
13.495,9.072382000509476
13.4975,9.018872304753048
13.5,8.940833398575611
13.5025,8.879749054396452
13.505,8.86574161618492
13.5075,8.991410669694764
13.51,8.4990532440303
13.5125,8.987948513259632
13.515,9.040140577721521
13.5175,9.038817121272233
13.52,9.021619901329744
13.5225,8.882898422826505
13.525,9.04303258253351
13.5275,9.011071942355088
13.53,9.150268581892249
13.5325,8.918237517060122
13.535,8.973736448602372
13.5375,8.662040977640546
13.54,8.958003457724779
13.5425,9.222480668754631
13.545,9.147537698659821
13.5475,9.20186662341559
13.55,8.88642989767441
13.5525,8.91425485930921
13.555,8.972002271696201
13.5575,8.85051559813966
13.56,8.792440723832659
13.5625,9.004077811136987
13.565,9.11048162756045
13.5675,8.90070579961139
13.57,8.537089061708885
13.5725,9.0525272339047
13.575,8.946008831263933
13.5775,8.6579712613879
13.58,9.199783130005466
13.5825,8.991388786853019
13.585,8.989472714484947
13.5875,9.041381466090883
13.59,8.955768269083679
13.5925,8.831205770824823
13.595,9.054993145359528
13.5975,8.840924433514502
13.6,9.053529351508097
13.6025,8.978626934120172
13.605,8.991893586027134
13.6075,8.811640670898012
13.61,8.819576675727165
13.6125,9.141863019578857
13.615,8.752197432952721
13.6175,8.925047544764935
13.62,8.594107351157136
13.6225,8.872849682464736
13.625,8.814586833634985
13.6275,9.021324794718344
13.63,8.930475928509557
13.6325,8.688277817544714
13.635,8.804593965742244
13.6375,8.743628024510528
13.64,8.78718075465226
13.6425,8.870629514194317
13.645,8.9716221654693
13.6475,8.880965828957079
13.65,8.930072544893187
13.6525,8.83779984394091
13.655,8.43948822216932
13.6575,8.72705299298069
13.66,8.855873752644035
13.6625,8.968593733657972
13.665,8.703027253031712
13.6675,9.267603260965377
13.67,8.912790210518313
13.6725,9.057705436355576
13.675,9.0354960536379
13.6775,8.86829907499655
13.68,8.989962071665577
13.6825,8.91626541886889
13.685,8.929701485628307
13.6875,8.969770200000603
13.69,8.980095878324525
13.6925,8.820352355370098
13.695,8.804123320471257
13.6975,9.217730461436462
13.7,8.822501234807108
13.7025,8.751550128474124
13.705,8.92216371851697
13.7075,9.040500170589088
13.71,9.02873945702703
13.7125,8.944351973626086
13.715,9.136883204090767
13.7175,8.980337652509203
13.72,9.202555313695344
13.7225,9.075032904827252
13.725,9.081462737181305
13.7275,9.05315923621799
13.73,9.146944342312146
13.7325,8.883605323129537
13.735,8.636148950632702
13.7375,8.517920069755158
13.74,8.759549410461224
13.7425,8.786362087333263
13.745,8.833962254917314
13.7475,9.220692723945978
13.75,8.872210839282154
13.7525,9.06762229717292
13.755,9.074698506892927
13.7575,8.870067391743177
13.76,8.982283502316232
13.7625,8.664271366458367
13.765,9.022782307425857
13.7675,8.862245299375898
13.77,9.004944947204946
13.7725,8.947815713564273
13.775,8.9972088644778
13.7775,8.969783246470397
13.78,9.054799101483844
13.7825,9.060974886347383
13.785,9.015248024781936
13.7875,9.039609672255864
13.79,9.047988097028107
13.7925,8.993394711867344
13.795,9.08509636107008
13.7975,8.691499415066335
13.8,8.874719316809037
13.8025,8.542974104091005
13.805,8.730959064047786
13.8075,8.746077513285474
13.81,9.142128892667458
13.8125,8.9965653150198
13.815,8.993524963911208
13.8175,9.236052560347915
13.82,8.937528800760619
13.8225,9.032432832618252
13.825,9.112111677486645
13.8275,9.005209174279383
13.83,8.948506825828519
13.8325,8.889868709335984
13.835,8.959710683852057
13.8375,8.862939157209663
13.84,9.03827833379832
13.8425,9.087079536110018
13.845,8.951711646828656
13.8475,9.125853361519733
13.85,9.169920755895076
13.8525,8.898419441396365
13.855,8.474654760244167
13.8575,8.783128452427226
13.86,9.011044424164213
13.8625,8.812436451131619
13.865,8.824950514333215
13.8675,8.906793572044124
13.87,8.899129759956718
13.8725,8.947299274320612
13.875,9.09906542661695
13.8775,9.059139870569886
13.88,9.079517934570687
13.8825,9.174280231342822
13.885,9.08560773037153
13.8875,8.972787102664576
13.89,9.015834953770684
13.8925,8.79529475760755
13.895,8.880105313551425
13.8975,8.879696942943559
13.9,8.86206073259661
13.9025,8.958354567723172
13.905,9.170376777148688
13.9075,8.996364384028388
13.91,8.96939236588633
13.9125,8.679776709320777
13.915,8.90297276250436
13.9175,8.848790651029327
13.92,8.854447548943572
13.9225,8.91260291281551
13.925,8.934973963793299
13.9275,8.977159598480934
13.93,8.99284586064891
13.9325,8.913598385324587
13.935,9.191782075079077
13.9375,8.940765472274613
13.94,8.923526859497173
13.9425,8.750593272782483
13.945,8.846536731894417
13.9475,9.034707302979296
13.95,8.882764173560696
13.9525,9.25819596384411
13.955,8.813566641223755
13.9575,8.758596768737068
13.96,8.838899093037972
13.9625,8.805575183359004
13.965,8.590667162530503
13.9675,8.982638524530632
13.97,8.93615677265396
13.9725,8.892212543212045
13.975,8.930967829057945
13.9775,8.886653484546343
13.98,8.859055176810582
13.9825,8.851745032188242
13.985,9.044963975329113
13.9875,8.833128768548018
13.99,8.974711409405014
13.9925,8.853465786724925
13.995,9.095705376305926
13.9975,8.956979947162433
14.0,9.03604980666781
14.0025,8.870903557519924
14.005,8.967820611507474
14.0075,8.691760237516451
14.01,8.750485159367154
14.0125,9.286882511877105
14.015,8.9730275845386
14.0175,8.882151652186124
14.02,9.057863975218545
14.0225,8.94372138703836
14.025,8.933184072794313
14.0275,8.96270570597303
14.03,8.852216821119146
14.0325,8.803510171421296
14.035,9.118770708100476
14.0375,8.82102178262922
14.04,8.955209972248493
14.0425,8.80246226804616
14.045,8.86478240850504
14.0475,8.069523687932595
14.05,8.844919649393795
14.0525,8.930140829971279
14.055,8.772280391997267
14.0575,9.036629163186566
14.06,9.065439637584381
14.0625,9.080583735908156
14.065,8.913971652508817
14.0675,9.144338019598836
14.07,8.941597172438268
14.0725,8.853323524072078
14.075,8.767103441790047
14.0775,8.74201779294224
14.08,8.805203225912768
14.0825,9.281393290155158
14.085,9.171621687275772
14.0875,8.838721522722013
14.09,8.725284178186422
14.0925,9.165726256678896
14.095,8.955163444480098
14.0975,8.969375715538071
14.1,8.978564603283933
14.1025,8.875567604168838
14.105,8.75326320854934
14.1075,9.13320211639772
14.11,8.765987236753668
14.1125,8.946617494383592
14.115,8.812527336274785
14.1175,8.898912558104296
14.12,8.787902165901363
14.1225,8.466525974122849
14.125,8.66116780024231
14.1275,8.960738198424126
14.13,8.955467563976173
14.1325,8.697934390051094
14.135,8.703856565439308
14.1375,8.722614690982523
14.14,8.768689377180669
14.1425,8.890384685285236
14.145,8.694834318709237
14.1475,9.133721303197179
14.15,8.815319386503571
14.1525,8.764205821280912
14.155,8.888352740675629
14.1575,8.807123519864225
14.16,8.9733865995176
14.1625,8.730641771901372
14.165,8.866230608205138
14.1675,8.936500936421593
14.17,8.962702814802418
14.1725,9.09363052559881
14.175,8.944902135672187
14.1775,8.987322352069638
14.18,8.935021279557834
14.1825,8.885256225295047
14.185,8.879534283104274
14.1875,8.946596960492634
14.19,8.69766269520134
14.1925,8.813041721118774
14.195,8.942764268015184
14.1975,8.808031870077187
14.2,8.667695827391084
14.2025,9.073486797885883
14.205,8.919441572056272
14.2075,9.078620536222255
14.21,9.101874521939852
14.2125,9.005274001623711
14.215,9.022975026344923
14.2175,9.220172903303549
14.22,8.847451146313212
14.2225,8.981120214066912
14.225,9.02607544954067
14.2275,8.86866339586904
14.23,9.045563137730436
14.2325,8.876970126983391
14.235,8.79052788391756
14.2375,8.879674624180376
14.24,8.943838008637059
14.2425,8.771431303994035
14.245,9.133373696600373
14.2475,8.779137654780548
14.25,9.012938092482123
14.2525,8.905288063163058
14.255,8.785220305533883
14.2575,8.925615621318451
14.26,8.890628632877535
14.2625,8.938936078363199
14.265,8.982947376273898
14.2675,8.875200825980338
14.27,8.807020779765686
14.2725,8.905807870800073
14.275,8.955607400913076
14.2775,8.809842689301655
14.28,8.907489642485567
14.2825,8.868624960665098
14.285,9.113208857894028
14.2875,8.760510187460923
14.29,9.018500211975368
14.2925,8.809613537047369
14.295,9.001418551999587
14.2975,9.090769317463396
14.3,9.20176833779813
14.3025,8.682408927397418
14.305,8.880860952272645
14.3075,8.603008082270593
14.31,8.59474377049107
14.3125,8.547810392967492
